BindingDB Reactant_set_id,Ligand SMILES,Ligand InChI,Ligand InChI Key,BindingDB MonomerID,BindingDB Ligand Name,Target Name,Target Source Organism According to Curator or DataSource,IC50 (nM)
1254367,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(F)cc(c3)-c3ccc1c2c3)NC(=O)[C@@H](COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)C(C)C)-c1cccnc1C(C)OC,"InChI=1S/C54H70FN7O7/c1-12-61-46-18-17-36-27-41(46)42(49(61)40-15-13-21-56-48(40)34(4)67-11)28-53(5,6)32-69-52(66)44-16-14-22-62(58-44)51(65)45(25-35-23-37(36)26-38(55)24-35)57-50(64)43(33(2)3)31-68-39-29-60(30-39)47(63)19-20-54(7,8)59(9)10/h13,15,17-18,21,23-24,26-27,33-34,39,43-45,58H,12,14,16,22,25,28-32H2,1-11H3,(H,57,64)/t34?,43-,44-,45-/m0/s1",DMRJQCHUVKICMQ-SVQMBZGCSA-N,591724,"US11566007, Example A403",GTPase NRas [G12C],, 55.0
1254368,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(cc(c3)-c3ccc1c2c3)C(F)F)NC(=O)C(COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)C(C)C)-c1cccnc1C(C)OC,"InChI=1S/C55H71F2N7O7/c1-12-63-46-18-17-36-27-41(46)42(49(63)40-15-13-21-58-48(40)34(4)69-11)28-54(5,6)32-71-53(68)44-16-14-22-64(60-44)52(67)45(25-35-23-37(36)26-38(24-35)50(56)57)59-51(66)43(33(2)3)31-70-39-29-62(30-39)47(65)19-20-55(7,8)61(9)10/h13,15,17-18,21,23-24,26-27,33-34,39,43-45,50,60H,12,14,16,22,25,28-32H2,1-11H3,(H,59,66)/t34?,43?,44-,45-/m0/s1",APQROPAWBZJXBW-CSRKYMBXSA-N,591725,"US11566007, Example A404",GTPase NRas [G12C],, 550
1254369,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)C(C[C@H]3CN(CCCO3)c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C50H70N8O8/c1-10-42(59)56-23-19-33(28-56)47(61)54(8)44(31(3)4)46(60)52-40-26-35-29-55(21-14-24-65-35)34-17-18-41-37(25-34)38(45(57(41)11-2)36-15-12-20-51-43(36)32(5)64-9)27-50(6,7)30-66-49(63)39-16-13-22-58(53-39)48(40)62/h10,12,15,17-18,20,25,31-33,35,39-40,44,53H,1,11,13-14,16,19,21-24,26-30H2,2-9H3,(H,52,60)/t32-,33-,35-,39-,40?,44-/m0/s1",ICUFZAPQABCSPG-HTAJACNASA-N,591726,"US11566007, Example A405",GTPase NRas [G12C],,>10000
1254370,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1C[C@@H](C)N(C[C@H]1C)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C50H67N9O7S/c1-12-42(60)57-25-31(6)58(26-30(57)5)49(64)55(10)44(29(3)4)46(61)53-38-23-41-52-39(27-67-41)33-18-19-40-35(22-33)36(45(56(40)13-2)34-16-14-20-51-43(34)32(7)65-11)24-50(8,9)28-66-48(63)37-17-15-21-59(54-37)47(38)62/h12,14,16,18-20,22,27,29-32,37-38,44,54H,1,13,15,17,21,23-26,28H2,2-11H3,(H,53,61)/t30-,31-,32+,37+,38+,44+/m1/s1",HQUHXXXTDVJWQB-BFAYETAPSA-N,591727,"US11566007, Example A406",GTPase NRas [G12C],, 550
1254371,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCC11CN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C49H63N9O7S/c1-10-40(59)55-26-49(27-55)18-21-57(49)47(63)54(8)42(29(3)4)44(60)52-36-23-39-51-37(25-66-39)31-16-17-38-33(22-31)34(43(56(38)11-2)32-14-12-19-50-41(32)30(5)64-9)24-48(6,7)28-65-46(62)35-15-13-20-58(53-35)45(36)61/h10,12,14,16-17,19,22,25,29-30,35-36,42,53H,1,11,13,15,18,20-21,23-24,26-28H2,2-9H3,(H,52,60)/t30-,35-,36-,42-/m0/s1",XJEDTTRFMUSSKB-BJZXTERBSA-N,591728,"US11566007, Example A407",GTPase NRas [G12C],,<10.00
1254372,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CC2CC(C1)N2C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C49H63N9O7S/c1-10-41(59)58-31-21-32(58)25-55(24-31)48(63)54(8)43(28(3)4)45(60)52-37-22-40-51-38(26-66-40)30-16-17-39-34(20-30)35(44(56(39)11-2)33-14-12-18-50-42(33)29(5)64-9)23-49(6,7)27-65-47(62)36-15-13-19-57(53-36)46(37)61/h10,12,14,16-18,20,26,28-29,31-32,36-37,43,53H,1,11,13,15,19,21-25,27H2,2-9H3,(H,52,60)/t29-,31?,32?,36-,37-,43-/m0/s1",VDMSAKBJPZLGRS-AAFRAUJDSA-N,591729,"US11566007, Example A408",GTPase NRas [G12C],, 550
1254373,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1C[C@@H]2C[C@H]1CN2C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C49H63N9O7S/c1-10-41(59)56-24-32-21-31(56)25-57(32)48(63)54(8)43(28(3)4)45(60)52-37-22-40-51-38(26-66-40)30-16-17-39-34(20-30)35(44(55(39)11-2)33-14-12-18-50-42(33)29(5)64-9)23-49(6,7)27-65-47(62)36-15-13-19-58(53-36)46(37)61/h10,12,14,16-18,20,26,28-29,31-32,36-37,43,53H,1,11,13,15,19,21-25,27H2,2-9H3,(H,52,60)/t29-,31-,32-,36-,37-,43-/m0/s1",WNXQMOABASIVIX-LZSJQBLBSA-N,591730,"US11566007, Example A409",GTPase NRas [G12C],, 550
1254374,CO[C@@H](C)c1ncc(cc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3csc(n3)-c3ccc(n1CC(F)(F)F)c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)N1CCN(C)CC1,"InChI=1S/C53H69F3N10O7S/c1-10-43(67)64-17-15-34(27-64)49(69)62(8)45(31(2)3)47(68)59-41-23-35-28-74-48(58-35)33-13-14-42-37(22-33)39(25-52(5,6)30-73-51(71)40-12-11-16-66(60-40)50(41)70)46(65(42)29-53(54,55)56)38-24-36(26-57-44(38)32(4)72-9)63-20-18-61(7)19-21-63/h10,13-14,22,24,26,28,31-32,34,40-41,45,60H,1,11-12,15-21,23,25,27,29-30H2,2-9H3,(H,59,68)/t32-,34-,40-,41-,45-/m0/s1",YCTBPQQOUWNVCQ-DUGHSLKJSA-N,591731,"US11566007, Example A410",GTPase NRas [G12C],, 55.0
1254375,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N1CC[C@]2(CCN(C2)C(=O)C#CC(C)(C)N(C)C)C1=O)-c1cccnc1[C@H](C)OC,"InChI=1S/C54H71N9O7S/c1-12-61-42-18-17-35-27-37(42)38(47(61)36-15-13-23-55-45(36)34(4)69-11)29-52(5,6)32-70-50(67)39-16-14-24-63(58-39)49(66)40(28-43-56-41(35)30-71-43)57-48(65)46(33(2)3)62-26-22-54(51(62)68)21-25-60(31-54)44(64)19-20-53(7,8)59(9)10/h13,15,17-18,23,27,30,33-34,39-40,46,58H,12,14,16,21-22,24-26,28-29,31-32H2,1-11H3,(H,57,65)/t34-,39-,40-,46-,54-/m0/s1",USCOTUQVOPIDJI-VJDKNWPUSA-N,591732,"US11566007, Example A411",GTPase NRas [G12C],,<10.00
1254376,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N1CC[C@]2(CCN(C2)C(=O)C#CC)C1=O)-c1cccnc1[C@H](C)OC,"InChI=1S/C53H65N7O7/c1-9-14-44(61)57-25-21-53(31-57)22-26-59(51(53)65)46(33(3)4)48(62)55-42-28-35-15-11-16-36(27-35)37-19-20-43-39(29-37)40(47(58(43)10-2)38-17-12-23-54-45(38)34(5)66-8)30-52(6,7)32-67-50(64)41-18-13-24-60(56-41)49(42)63/h11-12,15-17,19-20,23,27,29,33-34,41-42,46,56H,10,13,18,21-22,24-26,28,30-32H2,1-8H3,(H,55,62)/t34-,41-,42-,46-,53-/m0/s1",PENBQRHJZIGABK-SMHRORRCSA-N,591733,"US11566007, Example A412",GTPase NRas [G12C],, 550
1254377,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]1CN(C[C@@H]1C)C(=O)C#CC)-c1cccnc1[C@H](C)OC,"InChI=1S/C53H67N7O7/c1-11-16-45(61)58-29-33(5)41(30-58)50(63)57(9)47(32(3)4)49(62)55-43-26-35-17-13-18-36(25-35)37-21-22-44-39(27-37)40(48(59(44)12-2)38-19-14-23-54-46(38)34(6)66-10)28-53(7,8)31-67-52(65)42-20-15-24-60(56-42)51(43)64/h13-14,17-19,21-23,25,27,32-34,41-43,47,56H,12,15,20,24,26,28-31H2,1-10H3,(H,55,62)/t33-,34-,41+,42-,43-,47-/m0/s1",LDIAVVWTZYBFMG-VRXKILEQSA-N,591734,"US11566007, Example A413",GTPase NRas [G12C],, 550
1254378,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N1CC[C@@]2(CCN(C2)C(=O)C#CC(C)(C)N(C)C)C1=O)-c1cccnc1[C@H](C)OC,"InChI=1S/C57H74N8O7/c1-12-63-46-21-20-40-32-42(46)43(50(63)41-18-14-26-58-48(41)37(4)71-11)33-55(5,6)35-72-53(69)44-19-15-27-65(60-44)52(68)45(31-38-16-13-17-39(40)30-38)59-51(67)49(36(2)3)64-29-25-57(54(64)70)24-28-62(34-57)47(66)22-23-56(7,8)61(9)10/h13-14,16-18,20-21,26,30,32,36-37,44-45,49,60H,12,15,19,24-25,27-29,31,33-35H2,1-11H3,(H,59,67)/t37-,44-,45-,49-,57+/m0/s1",VYZILERTWJIGRC-STCNDIKRSA-N,591735,"US11566007, Example A414",GTPase NRas [G12C],,<10.00
1254379,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCC2(CCN2C(=O)C=C)CC1)-c1cccnc1[C@H](C)OC,"InChI=1S/C51H67N9O7S/c1-10-42(61)59-25-20-51(59)18-23-57(24-19-51)49(65)56(8)44(31(3)4)46(62)54-38-27-41-53-39(29-68-41)33-16-17-40-35(26-33)36(45(58(40)11-2)34-14-12-21-52-43(34)32(5)66-9)28-50(6,7)30-67-48(64)37-15-13-22-60(55-37)47(38)63/h10,12,14,16-17,21,26,29,31-32,37-38,44,55H,1,11,13,15,18-20,22-25,27-28,30H2,2-9H3,(H,54,62)/t32-,37-,38-,44-/m0/s1",SEOWWNMOOIVQMP-NEIGFUHISA-N,591736,"US11566007, Example A415",GTPase NRas [G12C],, 550
1254380,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CC[C@H](C1)N(C)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C49H65N9O7S/c1-11-41(59)54(8)32-19-22-56(26-32)48(63)55(9)43(29(3)4)45(60)52-37-24-40-51-38(27-66-40)31-17-18-39-34(23-31)35(44(57(39)12-2)33-15-13-20-50-42(33)30(5)64-10)25-49(6,7)28-65-47(62)36-16-14-21-58(53-36)46(37)61/h11,13,15,17-18,20,23,27,29-30,32,36-37,43,53H,1,12,14,16,19,21-22,24-26,28H2,2-10H3,(H,52,60)/t30-,32+,36-,37-,43-/m0/s1",UVDLNZULLNCHBG-AJQSMBMQSA-N,591737,"US11566007, Example A416",GTPase NRas [G12C],, 550
1254381,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCN(C(=O)C=C)C2(CC2)C1)-c1cccnc1[C@H](C)OC,"InChI=1S/C50H65N9O7S/c1-10-41(60)58-23-22-56(28-50(58)18-19-50)48(64)55(8)43(30(3)4)45(61)53-37-25-40-52-38(27-67-40)32-16-17-39-34(24-32)35(44(57(39)11-2)33-14-12-20-51-42(33)31(5)65-9)26-49(6,7)29-66-47(63)36-15-13-21-59(54-36)46(37)62/h10,12,14,16-17,20,24,27,30-31,36-37,43,54H,1,11,13,15,18-19,21-23,25-26,28-29H2,2-9H3,(H,53,61)/t31-,36-,37-,43-/m0/s1",VCCPVEOBDJHIPT-DHUQGQIFSA-N,591738,"US11566007, Example A417",GTPase NRas [G12C],, 55.0
1254382,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1C[C@H](C)N(C[C@H]1C)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C50H67N9O7S/c1-12-42(60)57-25-31(6)58(26-30(57)5)49(64)55(10)44(29(3)4)46(61)53-38-23-41-52-39(27-67-41)33-18-19-40-35(22-33)36(45(56(40)13-2)34-16-14-20-51-43(34)32(7)65-11)24-50(8,9)28-66-48(63)37-17-15-21-59(54-37)47(38)62/h12,14,16,18-20,22,27,29-32,37-38,44,54H,1,13,15,17,21,23-26,28H2,2-11H3,(H,53,61)/t30-,31+,32-,37-,38-,44-/m0/s1",HQUHXXXTDVJWQB-YLAIFOTQSA-N,591739,"US11566007, Example A418",GTPase NRas [G12C],, 55.0
1254383,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CC2(CN(C2)C(=O)C=C)C1)-c1cccnc1[C@H](C)OC,"InChI=1S/C49H63N9O7S/c1-10-40(59)55-24-49(25-55)26-56(27-49)47(63)54(8)42(29(3)4)44(60)52-36-21-39-51-37(23-66-39)31-16-17-38-33(20-31)34(43(57(38)11-2)32-14-12-18-50-41(32)30(5)64-9)22-48(6,7)28-65-46(62)35-15-13-19-58(53-35)45(36)61/h10,12,14,16-18,20,23,29-30,35-36,42,53H,1,11,13,15,19,21-22,24-28H2,2-9H3,(H,52,60)/t30-,35-,36-,42-/m0/s1",PQAFPRFGZJJIFI-BJZXTERBSA-N,591740,"US11566007, Example A419",GTPase NRas [G12C],, 55.0
1254384,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CC2CCC1CN2C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C50H65N9O7S/c1-10-42(60)57-25-33-18-17-32(57)26-58(33)49(64)55(8)44(29(3)4)46(61)53-38-23-41-52-39(27-67-41)31-16-19-40-35(22-31)36(45(56(40)11-2)34-14-12-20-51-43(34)30(5)65-9)24-50(6,7)28-66-48(63)37-15-13-21-59(54-37)47(38)62/h10,12,14,16,19-20,22,27,29-30,32-33,37-38,44,54H,1,11,13,15,17-18,21,23-26,28H2,2-9H3,(H,53,61)/t30-,32?,33?,37-,38-,44-/m0/s1",JGOSCNBCFFWSKN-KBKCMRKESA-N,591741,"US11566007, Example A420",GTPase NRas [G12C],, 550
1254385,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCN(C[C@@H]1C)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C49H65N9O7S/c1-11-41(59)55-21-22-57(30(5)26-55)48(63)54(9)43(29(3)4)45(60)52-37-24-40-51-38(27-66-40)32-17-18-39-34(23-32)35(44(56(39)12-2)33-15-13-19-50-42(33)31(6)64-10)25-49(7,8)28-65-47(62)36-16-14-20-58(53-36)46(37)61/h11,13,15,17-19,23,27,29-31,36-37,43,53H,1,12,14,16,20-22,24-26,28H2,2-10H3,(H,52,60)/t30-,31-,36-,37-,43-/m0/s1",NFVRMBJLHVOXHE-HNFZWMIFSA-N,591742,"US11566007, Example A421",GTPase NRas [G12C],, 55.0
1254386,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CC[C@H]1CNC(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C48H63N9O7S/c1-10-39(58)50-25-31-18-21-56(31)47(62)54(8)42(28(3)4)44(59)52-36-23-40-51-37(26-65-40)30-16-17-38-33(22-30)34(43(55(38)11-2)32-14-12-19-49-41(32)29(5)63-9)24-48(6,7)27-64-46(61)35-15-13-20-57(53-35)45(36)60/h10,12,14,16-17,19,22,26,28-29,31,35-36,42,53H,1,11,13,15,18,20-21,23-25,27H2,2-9H3,(H,50,58)(H,52,59)/t29-,31-,35-,36-,42-/m0/s1",BRXPXRLWEXNYMQ-MBCZHGPKSA-N,591743,"US11566007, Example A422",GTPase NRas [G12C],, 550
1254387,CO[C@@H](C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nnc(o3)-c3ccc(n1CC(F)(F)F)c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CC(C)(C)N1CCC1,"InChI=1S/C53H67F3N10O8/c1-31(2)44(62(8)48(69)34-18-24-63(28-34)42(67)17-19-52(6,7)64-21-12-22-64)46(68)58-39-26-41-59-60-47(74-41)33-15-16-40-36(25-33)37(27-51(4,5)30-73-50(71)38-14-11-23-66(61-38)49(39)70)45(65(40)29-53(54,55)56)35-13-10-20-57-43(35)32(3)72-9/h10,13,15-16,20,25,31-32,34,38-39,44,61H,11-12,14,18,21-24,26-30H2,1-9H3,(H,58,68)/t32-,34-,38-,39-,44-/m0/s1",XXVZRABDWXXIMV-CAAFQXSZSA-N,591744,"US11566007, Example A423",GTPase NRas [G12C],, 55.0
1254388,CCO[C@@H](C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nnc(o3)-c3ccc(n1CC(F)(F)F)c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C,"InChI=1S/C48H60F3N9O8/c1-9-38(61)58-20-17-30(24-58)44(63)57(8)40(27(3)4)42(62)53-35-22-37-54-55-43(68-37)29-15-16-36-32(21-29)33(23-47(6,7)26-67-46(65)34-14-12-19-60(56-34)45(35)64)41(59(36)25-48(49,50)51)31-13-11-18-52-39(31)28(5)66-10-2/h9,11,13,15-16,18,21,27-28,30,34-35,40,56H,1,10,12,14,17,19-20,22-26H2,2-8H3,(H,53,62)/t28-,30-,34-,35-,40-/m0/s1",CVXKXQQEMJLBQM-UWPHBLMNSA-N,591745,"US11566007, Example A424",GTPase NRas [G12C],, 550
1254389,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N1CC[C@@]2(CCN(C2)C(=O)C#CC(C)(C)N(C)C)C1=O)-c1cccnc1[C@H](C)OC,"InChI=1S/C54H71N9O7S/c1-12-61-42-18-17-35-27-37(42)38(47(61)36-15-13-23-55-45(36)34(4)69-11)29-52(5,6)32-70-50(67)39-16-14-24-63(58-39)49(66)40(28-43-56-41(35)30-71-43)57-48(65)46(33(2)3)62-26-22-54(51(62)68)21-25-60(31-54)44(64)19-20-53(7,8)59(9)10/h13,15,17-18,23,27,30,33-34,39-40,46,58H,12,14,16,21-22,24-26,28-29,31-32H2,1-11H3,(H,57,65)/t34-,39-,40-,46-,54+/m0/s1",USCOTUQVOPIDJI-YFCGTWGOSA-N,591746,"US11566007, Example A425",GTPase NRas [G12C],, 55.0
1254390,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N1CC[C@@]2(CCN(C2)C(=O)C#CC)C1=O)-c1cccnc1[C@H](C)OC,"InChI=1S/C53H65N7O7/c1-9-14-44(61)57-25-21-53(31-57)22-26-59(51(53)65)46(33(3)4)48(62)55-42-28-35-15-11-16-36(27-35)37-19-20-43-39(29-37)40(47(58(43)10-2)38-17-12-23-54-45(38)34(5)66-8)30-52(6,7)32-67-50(64)41-18-13-24-60(56-41)49(42)63/h11-12,15-17,19-20,23,27,29,33-34,41-42,46,56H,10,13,18,21-22,24-26,28,30-32H2,1-8H3,(H,55,62)/t34-,41-,42-,46-,53+/m0/s1",PENBQRHJZIGABK-XBXYVCJASA-N,591747,"US11566007, Example A426",GTPase NRas [G12C],, 5500
1254391,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)CCOC1CN(C1)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1C(C)OC,"InChI=1S/C48H62N8O7S/c1-10-55-39-16-15-31-23-34(39)35(44(55)33-13-11-20-49-43(33)30(2)61-9)25-47(3,4)29-63-46(60)36-14-12-21-56(52-36)45(59)37(24-41-51-38(31)28-64-41)50-40(57)18-22-62-32-26-54(27-32)42(58)17-19-48(5,6)53(7)8/h11,13,15-16,20,23,28,30,32,36-37,52H,10,12,14,18,21-22,24-27,29H2,1-9H3,(H,50,57)/t30?,36-,37-/m0/s1",VSKGXRZZGOSVQU-PRUCUPDZSA-N,591748,"Synthesis of 3-((1-(4-(dimethylamino)-4-methylpent-2-ynoyl)azetidin-3-yl)oxy)-N-((63S,4S,Z)-11-ethyl-12-(2-((S)-1-methoxyethyl)pyridin-3-yl)-10,10-dimethyl-5,7-dioxo-61,62,63,64,65,66-hexahydro-11H-8-oxa-2(4,2)-thiazola-1(5,3)-indola-6(1,3)-pyridazinacycloundecaphane-4-yl)propanamide::US11566007, Example A427",GTPase NRas [G12C],,<10.00
1254392,COC(C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(cc(c3)-c3ccc(n1CC(F)(F)F)c2c3)C(F)F)NC(=O)C(COC1CN(C1)C(=O)C=C)C(C)C,"InChI=1S/C50H59F5N6O7/c1-8-42(62)59-23-34(24-59)67-25-38(28(2)3)46(63)57-40-19-30-17-32(20-33(18-30)45(51)52)31-13-14-41-36(21-31)37(22-49(5,6)27-68-48(65)39-12-10-16-61(58-39)47(40)64)44(60(41)26-50(53,54)55)35-11-9-15-56-43(35)29(4)66-7/h8-9,11,13-15,17-18,20-21,28-29,34,38-40,45,58H,1,10,12,16,19,22-27H2,2-7H3,(H,57,63)/t29?,38?,39-,40-/m0/s1",FNXDKTNCVMUKBU-KJANNMIXSA-N,591749,"US11566007, Example A428",GTPase NRas [G12C],,>10000
1254393,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)C(C[C@H]3CN(CCCO3)c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C50H70N8O8/c1-10-42(59)56-23-19-33(28-56)47(61)54(8)44(31(3)4)46(60)52-40-26-35-29-55(21-14-24-65-35)34-17-18-41-37(25-34)38(45(57(41)11-2)36-15-12-20-51-43(36)32(5)64-9)27-50(6,7)30-66-49(63)39-16-13-22-58(53-39)48(40)62/h10,12,15,17-18,20,25,31-33,35,39-40,44,53H,1,11,13-14,16,19,21-24,26-30H2,2-9H3,(H,52,60)/t32-,33-,35-,39-,40?,44-/m0/s1",ICUFZAPQABCSPG-HTAJACNASA-N,591750,"US11566007, Example A429",GTPase NRas [G12C],,>10000
